isDGA,domain,ngrams
dga,jsshvpdqqbblpq,614.2680097680098
dga,xnieyaatbqkeea,1416.2109279609278
dga,xwovoryfmxeutoovpkvnbaky,853.6786341677647
dga,hairbreak,1461.5066137566137
dga,xhoftdfbopewf,839.1390831390831
dga,spokehigh,1147.5515873015872
dga,gmoailaexzxhtclhwgnbtx,978.2983405483405
dga,opeslfkdcnlukpm,1012.1311355311356
dga,yinspwncscjxnf,1047.7518315018315
dga,1vn8gpg11k2opuxlmjaty6te1v,666.4561111111111
dga,usyjiukojavmwys,801.7263736263736
dga,14pr0natrn6oi1ns3vwf1aodgdv,906.635061728395
dga,kgpdxepjpwxu,610.2323232323232
dga,htqgwgetqpykq,701.2195027195029
dga,uquogymkknou,718.6090909090908
dga,cdjggnlwqkirw,768.1839549339551
dga,liofnjskxdobtuw,926.4748473748473
dga,nbifhmyycvsbnqg,774.3084249084249
dga,1rbbc561w1v91keam821puq0ka,489.1446153846154
dga,ebxuwucqwssxsny,871.8523809523808
dga,twsfetwxscidirmjwkcemvdqym,971.6160683760683
dga,m9wl9zyyhvkysrxw94hhlcnp,538.7687198067632
dga,maogcathyfgcjtk,937.6360195360195
dga,3p1zg230h9ey158hoa71aqfsuf,512.4422649572649
dga,ixemldbaurijuc,1112.700244200244
dga,guintymbvolkbcuaqdecylfx,918.1984519104085
dga,pw35gq1824y201mrhlg5kmwhhf,328.9605128205128
dga,lcltymmslkvmlqa,891.7717948717949
dga,1caztlp4brmif1flegm120dxju,706.1146581196581
dga,ulvomppudji4vjbfoqkfx56n,577.2164580588494
dga,beyqclydrdxkhep,894.4255189255188
dga,4ks0o316xtsov11wyx7a1t08rrs,656.4166191832859
dga,bj2drj1gpm1p4ui2fnbyn742d,525.9638888888888
dga,triedhand,1608.679232804233
dga,rafukyqoekhsmk,885.4618437118437
dga,frontseven,1692.315740740741
dga,dyyuoymuxvmcvbj,533.5086691086691
dga,pndcaisqcprss,1308.2626262626263
dga,torpjnxfupyiea,1133.7152014652013
dga,kwhmcvqykwamfff,476.58412698412695
dga,1oy8ytznecrwvg8sy5t1jcfuoy,744.2036752136752
dga,pblbnlfsovvpe,975.7977855477856
dga,1jx3o87ochu2s12qwphocup90g,496.8615384615385
dga,1h3c7081xynp961dsvz2mwxa6j7,366.60921177587846
dga,mfjfgmlbzptojhubahmtskuoljfujf,689.1323754789272
dga,cffhlhphjeyojl,742.8519536019536
dga,xxmkswdtqjtruty,770.9324786324786
dga,xwmhgqwwlyb,394.41952861952865
dga,songroad,1510.5753968253966
dga,1bozxyk5pcopl18ihjkpn65xka,562.1273931623931
dga,ofcxlybtofglm,804.0128205128204
dga,h1ntbo1m1upxluzr50u25za3w,557.868574879227
dga,ekvsrcwuuwhcw,830.8892773892773
dga,1lvd8rf1cs6om7u2hvd41b13h66,448.15150997150994
dga,bdrcjmgvbwtcwic,793.291697191697
dga,9m83eo3y1987ttgzp16vm62d,466.66908212560384
dga,6gwa14e99ask1wmixxpuoxakt,736.0825845410627
dga,knowhello,1184.0734126984128
dga,plcaslppotdgh,1088.7385392385393
dga,nrmpxjmwkmoun,802.3047785547786
dga,fyovteajbpxgjzhbeuwofjfvp,720.3684541062802
dga,ifwvfcchkjpl,639.1949494949495
dga,goewqxnakfmgp,833.1724941724942
dga,mqqxvpdngqgssgh,683.2031746031747
dga,13bdp3p4ecb5b15nbq5mdrbxis,627.0033333333333
dga,omctmtcsjes,1315.4626262626264
dga,l76tk210vws5v1m7vl7g19iiot8,549.7683950617284
dga,bwubbyynlrxlqxl,628.5128205128204
dga,ompnleypmysd,1078.4111111111113
dga,rxxqmcvywikdxp,572.3089133089132
dga,1yjm9lf1qwhr9m2bpdtlvsapzj,565.4391452991454
dga,1e6xrxw669hqp3ctdej1k9koss,669.2916239316239
dga,ofjymyiuaalfc,913.9605672105672
dga,xrjajrqckrdely,960.1828449328449
dga,akwahqvitoful,937.6672494172494
dga,vboklqwiveobm,853.5200077700077
dga,lsincdvncodc,1279.059595959596
dga,s60awp1ou0zh91c3kju11o6gyh2,437.0802469135802
dga,takenname,1698.2929894179895
dga,ebhajpiehbms,1147.2025252525252
dga,spplmbvurfmdec,973.256105006105
dga,lvvomjtlmzhmifycimjdxcplvxo,746.5787274453941
dga,spokebuild,1176.3583333333333
dga,edpfqqouqhhasi,963.8702686202687
dga,xcvnyoh91x38fuw450il8aot,599.384826526131
dga,m8fmzkjmmn1z1wydohp9iqfp6,467.1661111111111
dga,knowwore,1250.6329365079364
dga,agferrnbxamxklmy,1000.1863095238095
dga,9npmb8176d5ra2sgw2l12ggik9,560.2113675213675
dga,ghxfdybtqwlio,739.4209401709401
dga,qnnswnmxscoffow,965.5948717948718
dga,rwsoroauvozxofindaonqgmvti,1154.2601282051282
dga,visitname,1641.1891534391534
dga,fahqfqjnztfukbrsrsgerwqctkdeusjv,921.0233646953405
dga,wiferise,1720.9107142857144
dga,gsaracuswvov,1159.8161616161615
dga,vkyevcviwmkax,756.6794871794872
dga,1ld03vz958flowzymqg1ted7g0,508.0128632478633
dga,stixsbekctvn,1276.5944444444444
dga,mkpaeyaaxdgclke,1087.8835164835166
dga,fksvmewobmnm,900.2656565656566
dga,jnayqcqlaamu,934.3742424242424
dga,homwrphksavjaps,943.1157509157509
dga,theneasy,1704.267857142857
dga,mhoxbfsphqmg,631.9914141414141
dga,cgblfgejwgumnlqodevm,875.422807017544
dga,njayxweaztxpvpijldulhquk,796.4510869565216
dga,3ea5884ba5ea078a035c2e45e96bd464,632.2342069892474
dga,17mcus3b7x9send4ys1blpvqm,683.5959178743962
dga,1g7yxqi1du84ev1g0xwzegh2doy,535.7644824311491
dga,pucpnzltdmnbbuctfvoeapw,962.4092791266704
dga,8y63ai6o02yutnb2awzko3p0,601.7463768115941
dga,cveatrrvlqub,1144.460101010101
dga,vvyjixfugrtlf,710.0343822843823
dga,arnm6fnebysr1asz5ocy5nh6p,953.59
dga,xxescgowojjoa,991.5687645687645
dga,wcksansymoxgibjfkx,826.658496732026
dga,cfaruasyctsnrw,1261.3992673992675
dga,lfgbqjuogwgb,525.1186868686868
dga,dlnvsflboujy,829.2959595959596
dga,akjwsxuxjeiybjk,684.379365079365
dga,pufdyarobgtjt,947.0571095571096
dga,hxewjrqojbhtysa,864.5658119658119
dga,72e6g17ghetv1rwef40xcvt40,660.8827536231885
dga,igqrktbwalkunk,889.4725274725274
dga,xghiyqqwbjwq,367.1722222222222
dga,avokcvsyaoixovi,1059.2583638583637
dga,pwgatwcfchbhgup,739.9688644688645
dga,oviphvdrgacsff,968.0970695970695
dga,nlowwlrfrpqjod,889.5320512820513
dga,qmplxqdpuvdsy,623.4823232323232
dga,sundayride,1468.3212962962962
dga,msbievcxdiocmybfjid,978.8383786263043
dga,iwqgsgaqcbew,920.8888888888888
dga,ughukrpjfhirgkrlzrwwcvvxtd,733.531452991453
dga,xnn8f7ds8xk713mfx8h14wnhfq,410.41641025641024
dga,cfdw9oj4vhr1ktr2je1pf2rq8,600.9527777777778
dga,gaqoukusbemvsxsobyheizsgxkj,909.4769990503323
dga,lypmnokduqcgqbc,711.1512820512821
dga,f85940c0fc9aec0390a7f793d7144a33,400.1122311827957
dga,bxuydvtkdwqv,479.949494949495
dga,xujgtikcmtaguc,918.5964590964591
dga,fjmwktvncwrle,897.9224941724942
dga,uikkfyunmdqa,768.1646464646464
dga,vysftyaccqoaxb,882.5528083028081
dga,wifebreak,1354.7870370370372
dga,ttttsscxqqfgltm,1035.3374847374846
dga,iggdvyvgwdyq,567.6656565656565
dga,1en5jw81jn1qx91kasq4igrwty9,617.5086609686609
dga,hhfahqlnxqqcfoo,714.408547008547
dga,929206d69c6413226d2938e027b98413,174.72916666666666
dga,ksatpyhywdxn,853.6838383838385
dga,thiswild,1261.6309523809525
dga,spokepast,1451.0932539682542
dga,jxlinqvvmojiu,816.6919191919192
dga,ytsjujdbcivx,756.5681818181819
dga,mnvkffeavcydpnwklrteimbc,1010.2468159859465
dga,yfwwpcngylmxejuxbaip,777.6530214424952
dga,ioywhuerjupr,1077.579797979798
dga,deadcount,1491.3869047619048
dga,modrrfbiunsawr,1199.466117216117
dga,ud34oe2wd6zkjgy41crtxevv,637.9679951690821
dga,umuhpyiblwbq,625.8267676767676
dga,1xo6mkcid4l3l1drg1n0w5hn9b,602.1168376068376
dga,bwkorsiljyyufdjy,748.3218253968253
dga,rockgreen,1582.5443121693124
dga,d02rzq10ygy13y7xohu1f1wbna,430.84880341880336
dga,dknefjsmftmmn,992.6928904428904
dga,kk3e6p5inspvuqzlio63dia5,854.519872639438
dga,movepage,1386.5972222222224
dga,songguide,1426.306216931217
dga,madecount,1482.790343915344
dga,hjnhsvgsoiapak,1067.9105616605616
dga,jmoyxhsssxvg,777.540404040404
dga,qdtvbjrjtqrwansquxna,912.7657894736841
dga,cuksooiaxfdisk,1113.0286935286936
dga,frontprove,1447.9740740740742
dga,ijlxhuxcdufqi,692.1581196581196
dga,bbpcuquja,637.7850529100529
dga,uhekambalvjr,1004.2414141414142
dga,fvwxcgpflepsmqs,808.7551892551892
dga,otdfhlhorpwflmq,838.9360195360196
dga,qrjcuralofanpwv,1014.991697191697
dga,varxraoxmol,1139.2323232323233
dga,dnfxtkbcaqvce,921.7707847707849
dga,pdawijudqftfanp,911.1251526251526
dga,imydhelgkqvwp,771.5258352758352
dga,2xvd568rm7nryz6noy1qdy4ah,564.1845410628019
dga,gooshmahbfro,1060.85101010101
dga,1oeazm8wbiatpp6718a1w8cxux,692.615170940171
dga,pskzvm19fx7561pgtf2t3763yc,386.7698290598291
dga,qexifgmenkdme,1166.5042735042734
dga,jsckhhcqx,573.5429894179894
dga,imxdwdscghyqtik,849.6991452991452
dga,8hjkymqx9pzygzmxoni18xly,465.1686978480457
dga,q515er1xuml9s3gc0u4imbrjt,689.1664009661836
dga,omaikrgcqvot,1070.0030303030303
dga,inwqeagmghpksts,1146.4836385836386
dga,vtkcwo7py0y3zcrcb11jjibba,592.6767632850241
dga,xfedrcamnvuojzbmfqjznjetq,834.9191062801932
dga,qlunuvrfsficvulhaspfn,968.6016290726817
dga,1x3iwg8rcrgrg178utnw1ftpocu,734.4000189933523
dga,frontwash,1316.0
dga,gjqdcxmctjpocs,781.2628205128204
dga,xamstargayjdvxcin,1123.487091503268
dga,jlppfbdxiktisohk,873.9599206349206
dga,txjkxodgpnnosd,920.6474358974359
dga,rvwklgsmadikhu,893.9966422466423
dga,1nljxx515dwluk18itr4i17ikpns,687.7633970967304
dga,noberhb,1288.6190476190475
dga,shehgrwhqxha,901.9217171717172
dga,kllsljlkgyjyx,620.5429292929292
dga,xpjrxmpxofjh,524.1969696969696
dga,4agruy19awa3c19r154w1obnyoe,724.4863437796771
dga,hfomrnwgcvtcx,846.9259906759906
dga,xdnrf1nnpw301de2zvrak4pmv,716.6178743961351
dga,unq7yxmsm057xbaqnxkxnyi,606.8636991028295
dga,1pbdsfp1kaypnp1mp48ap1x0h82i,580.2871727038394
dga,1cnpweu1e8cnm8p0zbxfn4v7bc,665.0225641025642
dga,pstctcdf,1140.1666666666667
dga,bjommqxanjqsc,764.8865578865579
dga,visitshow,1329.361111111111
dga,mgqbbsmubcyaxp,671.7368742368742
dga,qctteplyumytvw,947.579365079365
dga,qqfvdvjcsumidj,633.3052503052503
dga,gturwovdmnwntvxbqe,926.2322984749457
dga,qhhslltegmfe,1130.4676767676767
dga,hdciibpijibubgi,989.2757020757022
dga,uhkjxslcdcdxe,814.7268842268842
dga,grirlbxfvheetn,1224.5708180708182
dga,pdigwcpjqijddsuqn,810.2143790849673
dga,nakdggocixsu,1051.7818181818182
dga,ilfxyeyqldjdrb,827.7210012210013
dga,bkijsyvmwbyp,591.5383838383838
dga,vreip11g9lfq9arhd4c10tvorm,813.3423504273504
dga,wqidpsngbwxosl,911.8397435897436
dga,musicaugust,1252.3858585858586
dga,1d6bi4dq4r2jo4mp7n8zeru8k,621.5720048309179
dga,sicksome,1475.3373015873015
dga,yafutyigheip,1115.8964646464647
dga,nakrqjoejqvu,871.1131313131314
dga,kfrxtjrdbiappjhekzmrypir,929.8198287220026
dga,bmpilgwhpfuqbcw,625.4759462759463
dga,qaebfalcqktwqfc,842.4907203907204
dga,ksdwfgxjonypwx,626.3064713064713
dga,3qo3be1rookcixu38cq1t493n2,661.1946153846154
dga,wanmmtvvftarvahjfpd,925.8301800252266
dga,mckxyxnvlnkdlb,681.4212454212454
dga,triedgrow,1476.633597883598
dga,irbyhekfcqfqojypderrchmzxgfu,820.5722086555419
dga,59zk6wv1k94k1amjwfl1lr7j8i,380.91333333333336
dga,judmuibpxqtqpj,594.3495115995116
dga,fcyjmxjxyngybak,546.3470085470086
dga,bywjcrjbmxid,631.9904040404041
dga,hairraise,1798.3763227513227
dga,hchqjgdpxxwl,477.38686868686864
dga,brayahwwfwvcv,711.9195804195803
dga,xaowtamdeswhlxl,1090.2499389499387
dga,19ydmikd1r8sjeiwgyweai0tf,887.8765700483092
dga,humanmail,1259.2136243386242
dga,sighttuesday,1375.6626262626262
dga,xqotb6vx3ey015e1mc1f10wl5,504.71671497584543
dga,lyornkpndminjn,1159.2350427350427
dga,tyqrjup,724.468253968254
dga,songthank,1362.2096560846562
dga,n9jsp9pzvx221f0heqw1o5bix1,485.79337606837606
dga,vshfusnuxyykw,673.4022921522923
dga,ssawybroyrlq,1054.4454545454544
dga,docbxxnrctjllk,885.5039682539683
dga,heflmqbxxhlo,740.1282828282829
dga,ardbmqwynxlasgrwv,908.8292483660131
dga,kayixrmslepplf,1076.1605616605616
dga,gimgygulfdyludyhdwfahytqo,738.2913526570047
dga,sfgplbzzwbp3ap6ya4lcyim,686.1805633979548
dga,2zlc0lj6n9ahsgebcgdr85nh,775.6264273166447
dga,wfmyprcpfvntfj,715.8318070818073
dga,1hdk3cjywbh071tr4geujvd36e,573.1846153846154
dga,leyoxqrgsadopr,1168.803724053724
dga,dobkqumdvqabtj,666.9178876678876
dga,jpsyoxouusredtu,1122.4356532356533
dga,myvlulqiqieiyo,1009.4566544566543
dga,rtdtsbehtsyad,1344.562937062937
dga,gitpieunpkenuu,1315.9484126984128
dga,gvnbeqwlgyhj,688.0762626262626
dga,lmsdmoppnpvphp,876.0735653235655
dga,cazlbmzhwyxjfkfrkqkfykpv,459.89679402722885
dga,onjrucccqineiozlmqsbygm,1062.1572557876905
dga,lbatsdhuwdqkztplvgqgy,739.7340434419381
dga,pickrest,1571.6666666666667
dga,hkljwolhilhe,943.0383838383838
dga,1k1fpxo7w8ocu16e9ucv1yod7h8,505.8536562203229
dga,kloglggvehhc,883.5469696969698
dga,xojluskdhnlu,834.5863636363637
dga,lefeetxscwudhq,1151.2152014652013
dga,faircolor,1446.9186507936504
dga,areultttsmbrk,1384.9555167055166
dga,rbzegewm2x3u113eogi1w47vz,657.0663526570048
dga,lqqurevahgppe,1060.454933954934
dga,lkjrgdkhxqinhs,807.1782661782662
dga,1kjazy060nykacbbkvm7ud9vy,462.5285265700483
dga,acshaqmpecner,1432.5819735819734
dga,1dky4oh1qpavddrs63nq498z9f,512.3971794871795
dga,1b715881fztnyq1lcs9v0pezawz,512.8343209876543
dga,feptgmnk,1034.9960317460316
dga,jviqpamrhylsu,888.7964257964259
dga,1liur161gze6n5ff64zeibmei8,803.0365811965812
dga,sykjvkbnvdqdns,733.8812576312577
dga,fyybiouagqlr,903.7232323232323
dga,spotaunt,1474.1626984126985
dga,ysgq08rsoylg2gg91a1uclts,781.889218269653
dga,ptfuybcaqoesh,1040.709595959596
dga,bibcxuliggeislv,1098.9106227106226
dga,drinkgreen,1659.5444444444445
dga,uowgjalhexotv,976.4669774669775
dga,wmxeckevnmapleb,1132.1653235653234
dga,cniknslnrtrvuq,1211.9691697191697
dga,tjimnoxekkittin,1323.9253968253968
dga,dutythrow,1024.8935185185185
dga,sgvmsn1bbt7fl1dvvrk61gxlu3m,614.5019373219374
dga,jointhey,1370.4642857142856
dga,bcsuqudgryovluyesrgfn,981.5950710108605
dga,m5hjt81truy3i100evb366w60d,509.39995726495727
dga,vlsnsxrojulaxr,1096.6211843711844
dga,joinkill,1243.686507936508
dga,1ysb4ymdb6rmp1mopyk91qeq3l4,547.0766381766382
dga,ntgpievmdyoqih,1079.3519536019537
dga,mxbotdvad,902.4715608465609
dga,gtvptcsyjcai,1060.7484848484848
dga,1bh5u441iwnsux15hoylulkz8wb,514.5328774928774
dga,ehuerujqdevb,1110.79898989899
dga,14lvowy1ma0n4o1ae25kh1qygnq0,592.7875118708452
dga,crwbnlgpydftpx,791.2731990231991
dga,qqillniluxbb,879.5267676767677
dga,ehqqymhmjeenrgd,1025.9520146520147
dga,hwvpvuqqywbp,356.26262626262627
dga,iketnigcpwwldo,1142.7579365079364
dga,jpwbqhkkonjsn,694.7323232323233
dga,jisrkqwvoxxxu,652.7426184926185
dga,ryxgkpfdgwwnvh,578.5934065934066
dga,emlrxoucbijlfyttjvlpzcmeyor,984.813656220323
dga,feltthey,1373.15873015873
dga,mbomqflocybgnhrw,783.2061507936509
dga,qcdsfjyqwneuis,947.8580586080585
dga,lacpixnsxsyrmk,1063.0851648351647
dga,1jmde5rjbqmnn1bjk4vz1qo4lwm,539.9202279202278
dga,ebbkrirgpjivccivu,1016.9107843137255
dga,riuoytydepavvvv,1025.207326007326
dga,xarrqifrwtrxqxy,893.3467643467643
dga,fqwqjacflcrdgg,694.5396825396825
dga,80ejdo1x2qldb1f65vja1imt7fg,547.4910161443494
dga,1hwrr5o147bgf7eqx24cgn0clw,571.9517948717948
dga,akodcxtjthgrj,886.5934343434343
dga,11ldi601u4cr141bnphp519xhp6,455.7463817663818
dga,fa4r8tou7z4a57e7up8foe7,766.7944350335655
dga,1olmi9k1bw7k4dwck09q1faqskx,468.85109211775875
dga,132zgpdkosu1i1ng5mb134wki2,530.097094017094
dga,tafmlihihmwmrb,992.7481684981685
dga,hqtfezdbbaxcmbhjnucvkdqpkb,658.0118803418803
dga,ircgnqgqiwx,866.3521885521886
dga,1b3z0xx7fsdml14n7772z0hyie,466.10777777777776
dga,lecmaenylrffv,1227.7853535353536
dga,dc9acef1d40a819b8fae5982ecba3fb2,688.5026433691756
dga,xcrotrgbyvwuinobpztdtslxc,988.9659903381643
dga,djdlylarjq,826.3296296296295
dga,thensound,1514.672619047619
dga,yktsybmjdpuowx,665.2820512820513
dga,2a50089de733fcb3ad58f3c150b92581,357.2657930107527
dga,jnfiayeixcrcxhegeeqgpbaeqov,1157.3320797720796
dga,mhdvnabqmbwehm,797.0744810744812
dga,4f3ao51uarvf9k3c440ijalla,712.971618357488
dga,uylyriwskonkx,923.2290209790209
dga,cnaysaessevooyt,1517.0240537240536
dga,movetell,1521.138888888889
dga,1cu2k0q1p5m5b914bpdwd1arm3vu,422.5706484873151
dga,1wl2qz41hyup61psbctstq7ija,630.1641025641026
dga,mu6aud191lexy1t3ygc1lc08g1,580.8726923076923
dga,1xhj8a7i4fg8w1xb9ehlxsdhwj,510.9948717948718
dga,1r5mg491micjc91jbdn7g112mzcl,495.76756885090214
dga,9nvsho10knaep1ur3ehp1qdhe82,839.9980626780629
dga,southwear,1425.1355820105819
dga,sjbnxmycwwqqcl,604.6959706959707
dga,1blqa5c1ca9ie1vo3we213jz7jz,608.9748338081672
dga,oca7e719vbq7e7yujnu1eqga1b,725.7326068376068
dga,kdci861x7egnltx9yj113b6iq7,547.4723931623931
dga,iqqnmpbhrelx,967.7853535353537
dga,ecae199d304eaea846e8c6af8bebf374,849.9134856630825
dga,qcptcjnlfcxkxsxtcdtxwqwa,751.227766798419
dga,bm380u152w9eb1ni72181myiejv,523.5157454890788
dga,ohqikapowkqe,920.0651515151516
dga,ovdofxscbnsxafo,980.0589743589743
dga,uponmarry,1269.2235449735451
dga,sgdpqdoberon,1227.9257575757576
dga,eoimdeeoakrnabk,1459.7803418803421
dga,dxqfiyqipnhebg,842.2973137973137
dga,oiynjwqgjqlmnee,987.376800976801
dga,jumpcold,859.7222222222222
dga,1jij7jk1iklaihde6pz04e9xlp,702.9015384615385
dga,uxylsdbqwltgsy,766.0622710622711
dga,1nx4fhp1n30sn01ab62jhs049y,495.2384615384615
dga,aajbhcvfgoqpkc,716.6465201465202
dga,nitjvclukihug,943.4116161616162
dga,rcvgegtthsool,1260.5339937839938
dga,e63eln1e6au5qlf6rhf15bref8,846.7341025641026
dga,jlcqubadrgwfffxqm,603.4301470588235
dga,aglretnncsco,1540.478282828283
dga,qnjqmmuuatvn,830.4717171717172
dga,qwunbihtqgee,1065.518686868687
dga,nm9csgu63p821u638mt10ramtm,627.8333760683761
dga,dtjancpqhfsv,898.5681818181819
dga,gjewcvqkxbdorfl,731.4293040293038
dga,piqieqhgfqrhhdo,891.1
dga,pbcxsrlvvcxvd,719.8098290598291
dga,nwvwpuwsjdkxp,573.9059829059829
dga,wifesleep,1581.9490740740741
dga,wifeguide,1311.890873015873
dga,yaiyhoykpqshl,843.2533022533024
dga,16vm8cc167pyar44dybgpe3hkc,568.1221794871796
dga,rtgdcqblkuwfrvv,724.6959706959706
dga,luoysfoioqmmhrt,1039.9898656898656
dga,mqfeggulfrmwhjgqqf,605.8789488017429
dga,fsnyamqxbsbp,815.0414141414141
dga,ukbtwpvwqkdxpjifxmfbqnz,495.895256916996
dga,rithxfkwmflbxj,669.9517704517705
dga,uyphoykvvmxetnf,779.4035409035409
dga,spendover,1628.0079365079366
dga,nqqmvfylufhuk,514.5439005439006
dga,1wllvq010x92814l5gr5eoyuku,462.584188034188
dga,6jkexm1brmn4t1siwzxfujd9fy,617.9657692307692
dga,1lc8tbh435ib51ep327li1jn0z,569.4138461538462
dga,bludmvbxnqlv,622.6904040404041
dga,pargotuldwmihk,1021.6184371184372
dga,nokkabdfqievbng,967.5941391941392
dga,bptmnvidckq,850.160606060606
dga,lcdxoafsqyyek,903.8785936285936
dga,qxthjmbhujph,482.5520202020202
dga,sundaymail,1304.0361111111113
dga,iysqopsiipmdvh,1038.0299145299145
dga,1of46v11fy97nsth917a1wx2zk7,402.47435897435895
dga,xnfepbxhuhdtuqr,814.0432234432236
dga,ldywougivdamztklqcgukz,743.0761183261184
dga,whaboqepuotfcw,931.7750305250305
dga,ufosidmewtqx,1028.5166666666667
dga,iuwpaqudfdjyfqt,688.3710622710622
dga,mlmqncnljlwpv,777.1794871794872
dga,1hs4317wz1e0v1s1jnqc1yp0eqx,494.8979107312441
dga,lwcenxedvjvcxqt,931.1234432234431
dga,i81prs8wjs861qcsif71cyeooq,765.2350427350426
dga,southhelp,1246.9431216931216
dga,jlljsxwrfkys,715.8585858585858
dga,maudmjvij,782.7228835978835
dga,lllndsiljokku,1036.321484071484
dga,septemberfish,1538.7577700077702
dga,bhonnvsjryhpbmhlbbiifb,863.3896103896104
legit,teacherspayteachers,1701.3899782135077
legit,animespirit,1744.6185185185186
legit,pyramidcollection,1474.7319444444445
legit,callingcardconnect,1570.0923202614379
legit,undertonevideo,1668.2264957264958
legit,estadiovip,1592.3388888888892
legit,dashboard,1279.7427248677247
legit,mifan365,827.6309523809524
legit,chare,1696.5222222222221
legit,recreativ,1878.2089947089946
legit,roadkilltshirts,1428.0989010989008
legit,businessmarketingreview,1629.7864357864355
legit,800notes,1209.1130952380952
legit,taxifarefinder,1610.9590964590964
legit,webtrackerplus,1352.8778998778998
legit,therecord,1715.0271164021162
legit,wuseyun,1154.857142857143
legit,kabbage,1141.8158730158732
legit,1japansextube,1265.9578477078478
legit,skidrowgames,1337.0530303030303
legit,googletagmanager,1490.9373015873016
legit,iperceramica,1738.601515151515
legit,yourlocallotto,1342.5619658119658
legit,mebelkart,1461.3280423280423
legit,goodlookingloser,1425.7033730158728
legit,strictthemes,1720.8
legit,tupatrocinio,1561.4676767676772
legit,sitevote,1822.9047619047617
legit,openstat,1802.8650793650795
legit,yuanyuelh,1109.524470899471
legit,avathemes,1624.4497354497353
legit,hastane,1810.7047619047617
legit,sasa,1812.2777777777776
legit,live4fun,1109.5218253968253
legit,buyhatke,1058.031746031746
legit,postdirect,1612.7351851851852
legit,vlaanderen,1767.3046296296295
legit,usatodayclassifieds,1483.4209379658296
legit,littlebyte,1554.05
legit,sexmoney,1476.1646825396826
legit,pbs,926.5555555555555
legit,macdigger,1378.6144179894181
legit,groceryshopforfree,1420.783360566449
legit,wikiislam,1289.1044973544974
legit,satollo,1562.5714285714284
legit,hd-rulez,944.7936507936507
legit,justonenetwork,1474.8061660561661
legit,sitiope,1851.147619047619
legit,quehoroscopo,1283.0262626262627
legit,mysarkarinaukri,1395.2185592185594
legit,phorum,992.2277777777778
legit,quotescover,1502.06632996633
legit,blackgirllonghair,1270.4345588235294
legit,998pu,270.3
legit,theglobeandmail,1434.9832722832725
legit,mundomedia,1389.825
legit,warbyparker,1275.4851851851852
legit,jordomedia,1414.635185185185
legit,liveitgorgeous,1488.173076923077
legit,snacktools,1412.8138888888889
legit,podfm,802.4611111111112
legit,mycandylove,1165.6868686868686
legit,newpost,1482.398412698413
legit,lollapalooza,1309.820202020202
legit,long-mcquade,1108.4939393939394
legit,clickvoyager,1233.7429292929294
legit,resume-now,1409.0314814814817
legit,dicksmith,1212.9107142857142
legit,tv-porinternet,1639.9517704517702
legit,mediadico,1561.1322751322753
legit,protennislive,1699.6874514374513
legit,mazikaclub,980.1750000000001
legit,elmostrador,1598.5585858585862
legit,mrandmrssmith,1381.4116161616164
legit,haoyisheng,1382.9842592592593
legit,sucking,1268.479365079365
legit,packardbell,1270.1676767676765
legit,southernbellaswaystosave,1491.6416337285903
legit,zzadmin,1080.3507936507935
legit,loljp,908.5222222222222
legit,citizensvoice,1594.8344988344988
legit,xintaibbs,1369.089947089947
legit,maadiran,1612.623015873016
legit,4umarket,1212.0813492063492
legit,modernmedicine,1696.6321733821733
legit,waspada,1329.0698412698414
legit,minijuegos,1373.8500000000001
legit,connexity,1473.8432539682542
legit,raetsel-hilfe,1541.5044677544677
legit,ronpaulforums,1252.6923076923076
legit,garancedore,1766.019191919192
legit,pdashop,1144.404761904762
legit,sorubak,1176.3873015873016
legit,watchmovies,1331.4929292929294
legit,pointshop,1406.3134920634923
legit,xiaosege,1622.5714285714284
legit,alegratka,1573.125
legit,bigseekpro,1416.6564814814817
legit,euarticles,1800.625925925926
legit,kisalfold,1216.9503968253969
legit,mediavacances,1639.7616550116552
legit,techsupportforum,1252.6097222222222
legit,800disk,702.8428571428572
legit,pinlehuo,1384.9047619047617
legit,ajinomoto-kenko,1265.3089133089134
legit,essiacproducts,1540.6553724053726
legit,refworks,1297.4027777777778
legit,webdesignfromscratch,1363.557894736842
legit,chartbeat,1551.9986772486773
legit,viralnewsworld,1353.343711843712
legit,adarrive,1664.357142857143
legit,healthinfo,1443.2
legit,xinrong,1448.7904761904763
legit,marktjagd,1068.3002645502645
legit,15min,955.3055555555555
legit,pchelpforum,1078.0969696969696
legit,sidn,1555.9166666666667
legit,mycheckfree,1283.9562289562289
legit,medipartner,1725.434006734007
legit,s-kanava,1207.593253968254
legit,onlinemarketingtips,1680.265623208348
legit,eways,1349.7944444444445
legit,rybbaby,777.2587301587304
legit,foodtruckr,1110.3537037037038
legit,wallpaperstop,1432.6394716394718
legit,tra,1871.8333333333333
legit,businessvibes,1598.7086247086247
legit,administrator,1714.3024475524473
legit,machexpo,1169.875
legit,mahaconnect,1544.4323232323231
legit,sublet,1420.0333333333335
legit,efe,1835.388888888889
legit,animestigma,1669.8929292929295
legit,hnzxyy,485.4444444444444
legit,newfrog,1242.2206349206351
legit,routeripaddress,1698.187912087912
legit,xchange,1297.1238095238095
legit,cashgenerator,1736.7853535353534
legit,callbuster,1521.8814814814814
legit,linekong,1558.623015873016
legit,serpmonster,1825.0666666666666
legit,am15,630.6666666666666
legit,diariocorreo,1734.2424242424242
legit,happify,917.2539682539683
